1930.04	0.000	0.470
1930.13	0.000	0.470
1930.21	0.000	0.470
1930.29	0.000	0.470
1930.38	0.000	0.470
1930.46	0.000	0.470
1930.54	0.000	0.470
1930.63	0.000	0.470
1930.71	0.000	0.470
1930.79	0.000	0.470
1930.88	0.000	0.470
1930.96	0.000	0.470
1931.04	0.000	0.470
1931.13	0.000	0.470
1931.21	0.000	0.470
1931.29	0.000	0.470
1931.38	0.000	0.470
1931.46	0.000	0.470
1931.54	0.000	0.470
1931.63	0.000	0.470
1931.71	0.000	0.470
1931.79	0.000	0.470
1931.88	0.000	0.470
1931.96	0.000	0.470
1932.04	0.000	0.470
1932.13	0.000	0.470
1932.21	0.000	0.470
1932.29	0.000	0.470
1932.38	0.000	0.470
1932.46	0.000	0.470
1932.54	0.000	0.470
1932.63	0.000	0.470
1932.71	0.000	0.470
1932.79	0.000	0.470
1932.88	0.000	0.470
1932.96	0.000	0.470
1933.04	0.000	0.470
1933.13	0.000	0.470
1933.21	0.000	0.470
1933.29	0.000	0.470
1933.38	0.000	0.470
1933.46	0.000	0.470
1933.54	0.000	0.470
1933.63	0.000	0.470
1933.71	0.000	0.470
1933.79	0.000	0.470
1933.88	0.000	0.470
1933.96	0.000	0.470
1934.04	0.000	0.470
1934.13	0.000	0.470
1934.21	0.000	0.470
1934.29	0.000	0.470
1934.38	0.000	0.470
1934.46	0.000	0.470
1934.54	0.000	0.470
1934.63	0.000	0.470
1934.71	0.000	0.470
1934.79	0.000	0.470
1934.88	0.000	0.470
1934.96	0.000	0.470
1935.04	0.000	0.470
1935.13	0.000	0.470
1935.21	0.000	0.470
1935.29	0.000	0.470
1935.38	0.000	0.470
1935.46	0.000	0.470
1935.54	0.000	0.470
1935.63	0.000	0.470
1935.71	0.000	0.470
1935.79	0.000	0.470
1935.88	0.000	0.470
1935.96	0.000	0.470
1936.04	0.000	0.470
1936.13	0.000	0.470
1936.21	0.000	0.470
1936.29	0.000	0.470
1936.38	0.000	0.470
1936.46	0.000	0.470
1936.54	0.000	0.470
1936.63	0.000	0.470
1936.71	0.000	0.470
1936.79	0.000	0.470
1936.88	0.000	0.470
1936.96	0.000	0.470
1937.04	0.000	0.470
1937.13	0.000	0.470
1937.21	0.000	0.470
1937.29	0.000	0.470
1937.38	0.000	0.470
1937.46	0.000	0.470
1937.54	0.000	0.470
1937.63	0.000	0.470
1937.71	0.000	0.470
1937.79	0.000	0.470
1937.88	0.000	0.470
1937.96	0.000	0.470
1938.04	0.000	0.470
1938.13	0.000	0.470
1938.21	0.000	0.470
1938.29	0.000	0.470
1938.38	0.000	0.470
1938.46	0.000	0.470
1938.54	0.000	0.470
1938.63	0.000	0.470
1938.71	0.000	0.470
1938.79	0.000	0.470
1938.88	0.000	0.470
1938.96	0.000	0.470
1939.04	0.000	0.470
1939.13	0.000	0.470
1939.21	0.000	0.470
1939.29	0.000	0.470
1939.38	0.000	0.470
1939.46	0.000	0.470
1939.54	0.000	0.470
1939.63	0.000	0.470
1939.71	0.000	0.470
1939.79	0.000	0.470
1939.88	0.000	0.470
1939.96	0.000	0.470
1940.04	0.000	0.470
1940.13	0.000	0.470
1940.21	0.000	0.470
1940.29	0.000	0.470
1940.38	0.000	0.470
1940.46	0.000	0.470
1940.54	0.000	0.470
1940.63	0.000	0.470
1940.71	0.000	0.470
1940.79	0.000	0.470
1940.88	0.000	0.470
1940.96	0.000	0.470
1941.04	0.000	0.470
1941.13	0.000	0.470
1941.21	0.000	0.470
1941.29	0.000	0.470
1941.38	0.000	0.470
1941.46	0.000	0.470
1941.54	0.000	0.470
1941.63	0.000	0.470
1941.71	0.000	0.470
1941.79	0.000	0.470
1941.88	0.000	0.470
1941.96	0.000	0.470
1942.04	0.000	0.470
1942.13	0.000	0.470
1942.21	0.000	0.470
1942.29	0.000	0.470
1942.38	0.000	0.470
1942.46	0.000	0.470
1942.54	0.000	0.470
1942.63	0.000	0.470
1942.71	0.000	0.470
1942.79	0.000	0.470
1942.88	0.000	0.470
1942.96	0.000	0.470
1943.04	0.000	0.470
1943.13	0.000	0.470
1943.21	0.000	0.470
1943.29	0.000	0.470
1943.38	0.000	0.470
1943.46	0.000	0.470
1943.54	0.000	0.470
1943.63	0.000	0.470
1943.71	0.000	0.470
1943.79	0.000	0.470
1943.88	0.000	0.470
1943.96	0.000	0.470
1944.04	0.000	0.470
1944.13	0.000	0.470
1944.21	0.000	0.470
1944.29	0.000	0.470
1944.38	0.000	0.470
1944.46	0.000	0.470
1944.54	0.000	0.470
1944.63	0.000	0.470
1944.71	0.000	0.470
1944.79	0.000	0.470
1944.88	0.000	0.470
1944.96	0.000	0.470
1945.04	0.000	0.470
1945.13	0.000	0.470
1945.21	0.000	0.470
1945.29	0.000	0.470
1945.38	0.000	0.470
1945.46	0.000	0.470
1945.54	0.000	0.470
1945.63	0.000	0.470
1945.71	0.000	0.470
1945.79	0.000	0.470
1945.88	0.000	0.470
1945.96	0.000	0.470
1946.04	0.000	0.470
1946.13	0.000	0.470
1946.21	0.000	0.470
1946.29	0.000	0.470
1946.38	0.000	0.470
1946.46	0.000	0.470
1946.54	0.000	0.470
1946.63	0.000	0.470
1946.71	0.000	0.470
1946.79	0.000	0.470
1946.88	0.000	0.470
1946.96	0.000	0.470
1947.04	0.000	0.470
1947.13	0.000	0.470
1947.21	0.000	0.470
1947.29	0.000	0.470
1947.38	0.000	0.470
1947.46	0.000	0.470
1947.54	0.000	0.470
1947.63	0.000	0.470
1947.71	0.000	0.470
1947.79	0.000	0.470
1947.88	0.000	0.470
1947.96	0.000	0.470
