1930.04	0.000	5.357
1930.13	0.000	5.357
1930.21	0.000	5.357
1930.29	0.000	5.357
1930.38	0.000	5.357
1930.46	0.000	5.357
1930.54	0.000	5.357
1930.63	0.000	5.357
1930.71	0.000	5.357
1930.79	0.000	5.357
1930.88	0.000	5.357
1930.96	0.000	5.357
1931.04	0.000	5.357
1931.13	0.000	5.357
1931.21	0.000	5.357
1931.29	0.000	5.357
1931.38	0.000	5.357
1931.46	0.000	5.357
1931.54	0.000	5.357
1931.63	0.000	5.357
1931.71	0.000	5.357
1931.79	0.000	5.357
1931.88	0.000	5.357
1931.96	0.000	5.357
1932.04	0.000	5.357
1932.13	0.000	5.357
1932.21	0.000	5.357
1932.29	0.000	5.357
1932.38	0.000	5.357
1932.46	0.000	5.357
1932.54	0.000	5.357
1932.63	0.000	5.357
1932.71	0.000	5.357
1932.79	0.000	5.357
1932.88	0.000	5.357
1932.96	0.000	5.357
1933.04	0.001	5.357
1933.13	0.002	5.357
1933.21	0.004	5.357
1933.29	0.004	5.357
1933.38	0.005	5.357
1933.46	0.006	5.357
1933.54	0.007	5.357
1933.63	0.007	5.357
1933.71	0.008	5.357
1933.79	0.008	5.357
1933.88	0.008	5.357
1933.96	0.009	5.357
1934.04	0.011	5.357
1934.13	0.013	5.357
1934.21	0.015	5.357
1934.29	0.015	5.357
1934.38	0.016	5.357
1934.46	0.019	5.357
1934.54	0.020	5.357
1934.63	0.021	5.357
1934.71	0.021	5.357
1934.79	0.022	5.357
1934.88	0.023	5.357
1934.96	0.024	5.357
1935.04	0.026	5.357
1935.13	0.028	5.357
1935.21	0.031	5.357
1935.29	0.031	5.357
1935.38	0.033	5.357
1935.46	0.037	5.357
1935.54	0.039	5.357
1935.63	0.040	5.357
1935.71	0.040	5.357
1935.79	0.041	5.357
1935.88	0.042	5.357
1935.96	0.043	5.357
1936.04	0.046	5.357
1936.13	0.051	5.357
1936.21	0.055	5.357
1936.29	0.056	5.357
1936.38	0.059	5.357
1936.46	0.065	5.357
1936.54	0.069	5.357
1936.63	0.070	5.357
1936.71	0.071	5.357
1936.79	0.073	5.357
1936.88	0.074	5.357
1936.96	0.077	5.357
1937.04	0.083	5.357
1937.13	0.090	5.357
1937.21	0.095	5.357
1937.29	0.096	5.357
1937.38	0.101	5.357
1937.46	0.112	5.357
1937.54	0.118	5.357
1937.63	0.120	5.357
1937.71	0.121	5.357
1937.79	0.124	5.357
1937.88	0.126	5.357
1937.96	0.130	5.357
1938.04	0.139	5.357
1938.13	0.145	5.357
1938.21	0.153	5.357
1938.29	0.154	5.357
1938.38	0.160	5.357
1938.46	0.174	5.357
1938.54	0.183	5.357
1938.63	0.185	5.357
1938.71	0.187	5.357
1938.79	0.191	5.357
1938.88	0.194	5.357
1938.96	0.198	5.357
1939.04	0.209	5.357
1939.13	0.222	5.357
1939.21	0.237	5.357
1939.29	0.238	5.357
1939.38	0.249	5.357
1939.46	0.271	5.357
1939.54	0.282	5.357
1939.63	0.288	5.357
1939.71	0.290	5.357
1939.79	0.295	5.357
1939.88	0.300	5.357
1939.96	0.308	5.357
1940.04	0.324	5.357
1940.13	0.337	5.357
