0,10,20,30,40,50,60,70,80,90,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
23.753030798009821,23.765479576051774,23.777809351878389,23.78995744262129,23.801941975469173,23.813663063423839,23.825137975018734,23.836341516949286,23.847273708269039,23.857882929346314,24.076726780165107,24.280266451254548,24.47818835338802,24.670850490880426,24.858582289424291,25.041669235855355,25.220379028372474,25.394944523869444,25.56558784623348,25.732502467672212,25.895875909326996,26.055871415296593,26.212649614720071,26.366350054542423,26.517112049192438,26.665056231804815,26.810304736536832,26.952993989906563,27.093180811754042,27.23091138033508,27.366239852709946,27.499209997782518,27.629873471142417,27.758271783052979,27.884454236754788,28.008460223110472,28.130336831054645,28.250121460858058,28.367859115104253,28.483585322782535,28.597343118877216,28.709166271741918,28.819095959109074,28.928027788072708,29.035975081520871,29.142950894780899,29.248968023003613,29.35403900829024,29.458176146570985,29.561391494249104,29.66369687461523,29.765103884046077,29.865623897993885,29.965268076775196,30.064047371168162,30.161972527824954,30.259054094507029,30.355302425150615,30.45072768476842,30.545339854194793,30.639148734678656,31.096474824688904,31.535093023061897,31.956050775088247,32.360311315482527,32.748762777147554,33.122226077349808,33.481461774930615,33.827176057072364,34.160025986175356,34.480624114961508,34.789542559804758,35.087316607593195,35.374447919409299,35.65140738446248,35.91863766957583,36.176555502788773,36.425553724023231,36.666003131068948,36.898254145202294,37.122638317429981,37.549046053741328,37.947550187875201,38.320248106941591,38.669039656859262,38.995651426858856,39.301657276697767,39.58849579545835,39.857485237119313,40.10983636773144,40.346663573546159,40.568994512677754,40.777778540325059,40.973894095928991,41.158155207394046,41.331317240806072,41.494082002512251,41.647102282905244,41.790985916952543,41.926299424752443,42.053571285726711,42.173294892034605,42.285931220111685,42.391911253672731,42.491638186837321,42.585489432107131,42.673818454601459,42.756956451141058,42.835213890379812,42.908881928140268,42.978233710366148,43.043525574600551,43.104998158844495,43.162877327698318,43.217375157721776,43.268690942292118,43.317812669359839,43.365657508596087,43.412168028025135,43.457354364492886,43.501074142071033,43.543408333189134,43.584313038790945,43.623813937064099,43.661859400316025,43.69847387320678,43.733683514460722,43.767516065522315,43.800000711573347,43.831167936792781,43.861049375709364,43.889677662430572,43.917086279447489,43.943309407591386,43.968381778600268,43.992338531587748,44.015215074571287,44.037046952035084,44.057869719356177,44.077718824748068,44.096629499233011,44.11463665499268,44.131774792323796,44.148077915286862,44.163579456031144,44.178312207674516,44.192308265534301,44.205598976424888,44.218214895689691,44.230185751574794,44.24154041652281,44.252306884938392,44.26251225696106,44.272182727766832,44.28134358193369,44.290019192393522
